ÉLÉçíˆ,çƒê∂éûä‘
141452,232.6760018
141453,232.7229492
141454,232.7698966
141455,232.816844
141456,232.8637914
141457,232.9107388
141458,232.9576862
141459,233.0046336
141460,233.051581
141461,233.0985284
141462,233.1454758
141463,233.1924232
141464,233.2393706
141465,233.286318
141466,233.3332654
141467,233.3802128
141468,233.4271602
141469,233.4741076
141470,233.521055
141471,233.5680024
141472,233.6149498
141473,233.6618972
141474,233.7088446
141475,233.755792
141476,233.8027394
141477,233.8496868
141478,233.8966342
141479,233.9435816
141480,233.990529
141481,234.0374764
141482,234.0844238
141483,234.1313712
141484,234.1783186
141485,234.225266
141486,234.2722134
141487,234.3191608
141488,234.3661082
141489,234.4130556
141490,234.460003
141491,234.5069504
141492,234.5538978
141493,234.6008452
141494,234.6477926
141495,234.69474
141496,234.7416874
141497,234.7886348
141498,234.8355822
141499,234.8825296
141500,234.929477
141501,234.9764244
141502,235.0233718
141503,235.0703192
141504,235.1172666
141505,235.164214
141506,235.2111614
141507,235.2581088
141508,235.3050562
141509,235.3520036
141510,235.398951
141511,235.4458984
141512,235.4928458
141513,235.5397932
141514,235.5867406
141515,235.633688
141516,235.6806354
141517,235.7275828
141518,235.7745302
141519,235.8214776
141520,235.868425
141521,235.9153724
141522,235.9623198
141523,236.0092672
141524,236.0562146
141525,236.103162
141526,236.1501094
141527,236.1970568
141528,236.2440042
141529,236.2909516
141530,236.337899
141531,236.3848464
141532,236.4317938
141533,236.4787412
141534,236.5256886
141535,236.572636
141536,236.6195834
141537,236.6665308
141538,236.7134782
141539,236.7604256
141540,236.807373
141541,236.8543204
141542,236.9012678
141543,236.9482152
141544,236.9951626
141545,237.04211
141546,237.0890574
141547,237.1360048
141548,237.1829522
141549,237.2298996
141550,237.276847
141551,237.3237944
141552,237.3707418
141553,237.4176892
141554,237.4646366
141555,237.511584
141556,237.5585314
141557,237.6054788
141558,237.6524262
141559,237.6993736
141560,237.746321
141561,237.7932684
141562,237.8402158
141563,237.8871632
141564,237.9341106
141565,237.981058
141566,238.0280054
141567,238.0749528
141568,238.1219002
141569,238.1688476
141570,238.215795
141571,238.2627424
141572,238.3096898
141573,238.3566372
141574,238.4035846
141575,238.450532
141576,238.4974794
141577,238.5444268
141578,238.5913742
141579,238.6383216
141580,238.685269
141581,238.7322164
141582,238.7791638
141583,238.8261112
141584,238.8730586
141585,238.920006
141586,238.9669534
141587,239.0139008
141588,239.0608482
141589,239.1077956
141590,239.154743
141591,239.2016904
141592,239.2486378
141593,239.2955852
141594,239.3425326
141595,239.38948
141596,239.4364274
141597,239.4833748
141598,239.5303222
141599,239.5772696
141600,239.624217
141601,239.6711644
141602,239.7181118
141603,239.7650592
141604,239.8120066
141605,239.858954
141606,239.9059014
141607,239.9528488
141608,239.9997962
141609,240.0467436
141610,240.093691
141611,240.1406384
141612,240.1875858
141613,240.2345332
141614,240.2814806
141615,240.328428
141616,240.3753754
141617,240.4223228
141618,240.4692702
141619,240.5162176
141620,240.563165
141621,240.6101124
141622,240.6570598
141623,240.7040072
141624,240.7509546
141625,240.797902
141626,240.8448494
141627,240.8917968
141628,240.9387442
141629,240.9856916
141630,241.032639
141631,241.0795864
141632,241.1265338
141633,241.1734812
141634,241.2204286
141635,241.267376
141636,241.3143234
141637,241.3612708
141638,241.4082182
141639,241.4551656
141640,241.502113
141641,241.5490604
141642,241.5960078
141643,241.6429552
141644,241.6899026
141645,241.73685
141646,241.7837974
141647,241.8307448
141648,241.8776922
141649,241.9246396
141650,241.971587
141651,242.0185344
141652,242.0654818
141653,242.1124292
141654,242.1593766
141655,242.206324
141656,242.2532714
141657,242.3002188
141658,242.3471662
141659,242.3941136
141660,242.441061
141661,242.4880084
141662,242.5349558
141663,242.5819032
141664,242.6288506
141665,242.675798
141666,242.7227454
141667,242.7696928
141668,242.8166402
141669,242.8635876
141670,242.910535
141671,242.9574824
141672,243.0044298
141673,243.0513772
141674,243.0983246
141675,243.145272
141676,243.1922194
141677,243.2391668
141678,243.2861142
141679,243.3330616
141680,243.380009
141681,243.4269564
141682,243.4739038
141683,243.5208512
141684,243.5677986
141685,243.614746
141686,243.6616934
141687,243.7086408
141688,243.7555882
141689,243.8025356
141690,243.849483
141691,243.8964304
141692,243.9433778
141693,243.9903252
141694,244.0372726
141695,244.08422
141696,244.1311674
141697,244.1781148
141698,244.2250622
141699,244.2720096
141700,244.318957
141701,244.3659044
141702,244.4128518
141703,244.4597992
141704,244.5067466
141705,244.553694
141706,244.6006414
141707,244.6475888
141708,244.6945362
141709,244.7414836
141710,244.788431
141711,244.8353784
141712,244.8823258
141713,244.9292732
141714,244.9762206
141715,245.023168
141716,245.0701154
141717,245.1170628
141718,245.1640102
141719,245.2109576
141720,245.257905
141721,245.3048524
141722,245.3517998
141723,245.3987472
141724,245.4456946
141725,245.492642
141726,245.5395894
141727,245.5865368
141728,245.6334842
141729,245.6804316
141730,245.727379
141731,245.7743264
141732,245.8212738
141733,245.8682212
141734,245.9151686
141735,245.962116
141736,246.0090634
141737,246.0560108
141738,246.1029582
141739,246.1499056
141740,246.196853
141741,246.2438004
141742,246.2907478
141743,246.3376952
141744,246.3846426
141745,246.43159
141746,246.4785374
141747,246.5254848
141748,246.5724322
141749,246.6193796
141750,246.666327
141751,246.7132744
141752,246.7602218
141753,246.8071692
141754,246.8541166
141755,246.901064
141756,246.9480114
141757,246.9949588
141758,247.0419062
141759,247.0888536
141760,247.135801
141761,247.1827484
141762,247.2296958
141763,247.2766432
141764,247.3235906
141765,247.370538
141766,247.4174854
141767,247.4644328
141768,247.5113802
141769,247.5583276
141770,247.605275
141771,247.6522224
141772,247.6991698
141773,247.7461172
141774,247.7930646
141775,247.840012
141776,247.8869594
141777,247.9339068
141778,247.9808542
141779,248.0278016
141780,248.074749
141781,248.1216964
141782,248.1686438
141783,248.2155912
141784,248.2625386
141785,248.309486
141786,248.3564334
141787,248.4033808
141788,248.4503282
141789,248.4972756
141790,248.544223
141791,248.5911704
141792,248.6381178
141793,248.6850652
141794,248.7320126
141795,248.77896
141796,248.8259074
141797,248.8728548
141798,248.9198022
141799,248.9667496
141800,249.013697
141801,249.0606444
141802,249.1075918
141803,249.1545392
141804,249.2014866
141805,249.248434
141806,249.2953814
141807,249.3423288
141808,249.3892762
141809,249.4362236
141810,249.483171
141811,249.5301184
141812,249.5770658
141813,249.6240132
141814,249.6709606
141815,249.717908
141816,249.7648554
141817,249.8118028
141818,249.8587502
141819,249.9056976
141820,249.952645
141821,249.9995924
141822,250.0465398
141823,250.0934872
141824,250.1404346
141825,250.187382
141826,250.2343294
141827,250.2812768
141828,250.3282242
141829,250.3751716
141830,250.422119
141831,250.4690664
141832,250.5160138
141833,250.5629612
141834,250.6099086
141835,250.656856
141836,250.7038034
141837,250.7507508
141838,250.7976982
141839,250.8446456
141840,250.891593
141841,250.9385404
141842,250.9854878
141843,251.0324352
141844,251.0793826
141845,251.12633
141846,251.1732774
141847,251.2202248
141848,251.2671722
141849,251.3141196
141850,251.361067
141851,251.4080144
141852,251.4549618
141853,251.5019092
141854,251.5488566
141855,251.595804
141856,251.6427514
141857,251.6896988
141858,251.7366462
141859,251.7835936
141860,251.830541
141861,251.8774884
141862,251.9244358
141863,251.9713832
141864,252.0183306
141865,252.065278
141866,252.1122254
141867,252.1591728
141868,252.2061202
141869,252.2530676
141870,252.300015
141871,252.3469624
141872,252.3939098
141873,252.4408572
141874,252.4878046
141875,252.534752
141876,252.5816994
141877,252.6286468
141878,252.6755942
141879,252.7225416
141880,252.769489
141881,252.8164364
141882,252.8633838
141883,252.9103312
141884,252.9572786
141885,253.004226
141886,253.0511734
141887,253.0981208
141888,253.1450682
141889,253.1920156
141890,253.238963
141891,253.2859104
141892,253.3328578
141893,253.3798052
141894,253.4267526
141895,253.4737
141896,253.5206474
141897,253.5675948
141898,253.6145422
141899,253.6614896
141900,253.708437
141901,253.7553844
141902,253.8023318
141903,253.8492792
141904,253.8962266
141905,253.943174
141906,253.9901214
141907,254.0370688
141908,254.0840162
141909,254.1309636
141910,254.177911
141911,254.2248584
141912,254.2718058
141913,254.3187532
141914,254.3657006
141915,254.412648
141916,254.4595954
141917,254.5065428
141918,254.5534902
141919,254.6004376
141920,254.647385
141921,254.6943324
141922,254.7412798
141923,254.7882272
141924,254.8351746
141925,254.882122
141926,254.9290694
141927,254.9760168
141928,255.0229642
141929,255.0699116
141930,255.116859
141931,255.1638064
141932,255.2107538
141933,255.2577012
141934,255.3046486
141935,255.351596
141936,255.3985434
141937,255.4454908
141938,255.4924382
141939,255.5393856
141940,255.586333
141941,255.6332804
141942,255.6802278
141943,255.7271752
141944,255.7741226
141945,255.82107
141946,255.8680174
141947,255.9149648
141948,255.9619122
141949,256.0088596
141950,256.055807
141951,256.1027544
141952,256.1497018
141953,256.1966492
141954,256.2435966
141955,256.290544
141956,256.3374914
141957,256.3844388
141958,256.4313862
141959,256.4783336
141960,256.525281
141961,256.5722284
141962,256.6191758
141963,256.6661232
141964,256.7130706
141965,256.760018
141966,256.8069654
141967,256.8539128
141968,256.9008602
141969,256.9478076
141970,256.994755
141971,257.0417024
141972,257.0886498
141973,257.1355972
141974,257.1825446
141975,257.229492
141976,257.2764394
141977,257.3233868
141978,257.3703342
141979,257.4172816
141980,257.464229
141981,257.5111764
141982,257.5581238
141983,257.6050712
141984,257.6520186
141985,257.698966
141986,257.7459134
141987,257.7928608
141988,257.8398082
141989,257.8867556
141990,257.933703
141991,257.9806504
141992,258.0275978
141993,258.0745452
141994,258.1214926
141995,258.16844
141996,258.2153874
141997,258.2623348
141998,258.3092822
141999,258.3562296
142000,258.403177
142001,258.4501244
142002,258.4970718
142003,258.5440192
142004,258.5909666
142005,258.637914
142006,258.6848614
142007,258.7318088
142008,258.7787562
142009,258.8257036
142010,258.872651
142011,258.9195984
142012,258.9665458
142013,259.0134932
142014,259.0604406
142015,259.107388
142016,259.1543354
142017,259.2012828
142018,259.2482302
142019,259.2951776
142020,259.342125
142021,259.3890724
142022,259.4360198
142023,259.4829672
142024,259.5299146
142025,259.576862
142026,259.6238094
142027,259.6707568
142028,259.7177042
142029,259.7646516
142030,259.811599
142031,259.8585464
142032,259.9054938
142033,259.9524412
142034,259.9993886
142035,260.046336
142036,260.0932834
142037,260.1402308
142038,260.1871782
142039,260.2341256
142040,260.281073
142041,260.3280204
142042,260.3749678
142043,260.4219152
142044,260.4688626
142045,260.51581
142046,260.5627574
142047,260.6097048
142048,260.6566522
142049,260.7035996
142050,260.750547
142051,260.7974944
142052,260.8444418
142053,260.8913892
142054,260.9383366
142055,260.985284
142056,261.0322314
142057,261.0791788
142058,261.1261262
142059,261.1730736
142060,261.220021
142061,261.2669684
142062,261.3139158
142063,261.3608632
142064,261.4078106
142065,261.454758
142066,261.5017054
142067,261.5486528
142068,261.5956002
142069,261.6425476
142070,261.689495
142071,261.7364424
142072,261.7833898
142073,261.8303372
142074,261.8772846
142075,261.924232
142076,261.9711794
142077,262.0181268
142078,262.0650742
142079,262.1120216
142080,262.158969
142081,262.2059164
142082,262.2528638
142083,262.2998112
142084,262.3467586
142085,262.393706
142086,262.4406534
142087,262.4876008
142088,262.5345482
142089,262.5814956
142090,262.628443
142091,262.6753904
142092,262.7223378
142093,262.7692852
142094,262.8162326
142095,262.86318
142096,262.9101274
142097,262.9570748
142098,263.0040222
142099,263.0509696
142100,263.097917
142101,263.1448644
142102,263.1918118
142103,263.2387592
142104,263.2857066
142105,263.332654
142106,263.3796014
142107,263.4265488
142108,263.4734962
142109,263.5204436
142110,263.567391
142111,263.6143384
142112,263.6612858
142113,263.7082332
142114,263.7551806
142115,263.802128
142116,263.8490754
142117,263.8960228
142118,263.9429702
142119,263.9899176
142120,264.036865
142121,264.0838124
142122,264.1307598
142123,264.1777072
142124,264.2246546
142125,264.271602
142126,264.3185494
142127,264.3654968
142128,264.4124442
142129,264.4593916
142130,264.506339
142131,264.5532864
142132,264.6002338
142133,264.6471812
142134,264.6941286
142135,264.741076
142136,264.7880234
142137,264.8349708
142138,264.8819182
142139,264.9288656
142140,264.975813
142141,265.0227604
142142,265.0697078
142143,265.1166552
142144,265.1636026
142145,265.21055
142146,265.2574974
142147,265.3044448
142148,265.3513922
